,user_id,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
501007,249322,206571,1508181192971,4,1,17,1,25,4
501008,249322,235323,1508181258368,4,1,17,1,25,4
501009,249322,235105,1508181915637,4,1,17,1,25,4
501010,249322,284470,1508182051388,4,1,17,1,25,7
501011,249322,74665,1508183115125,4,1,17,1,25,4
501012,249322,159927,1508183937017,4,1,17,1,25,4
501013,249322,57442,1508184488339,4,1,17,1,25,1
501014,249322,208587,1508185765218,4,1,17,1,25,4
501015,249322,293381,1508186325329,4,1,17,1,25,4
505431,232331,30389,1508165924047,4,1,17,1,25,2
512802,230624,277712,1508182257259,4,1,17,1,21,2
516750,235070,70986,1508199952859,4,1,17,1,25,2
517318,208902,211442,1508204170519,4,3,20,1,25,2
